# step, loss_train, loss_test, metrics_test
2.200000000000000000e+04 9.579354664310812950e-04 2.529550984036177397e-04 2.259994653286412358e-04 1.539912918815389276e-04 1.795683056116104126e-02 2.529550984036177397e-04 2.259994653286412358e-04 1.539912918815389276e-04 3.784999251365661621e-02
2.300000000000000000e+04 3.944030497223138809e-03 1.593007909832522273e-04 1.138514853664673865e-04 4.242661088937893510e-05 2.501889877021312714e-02 1.593007909832522273e-04 1.138514853664673865e-04 4.242661088937893510e-05 1.671186834573745728e-02
2.400000000000000000e+04 1.745596964610740542e-04 1.053932646755129099e-05 7.126671789592364803e-06 6.618408860958879814e-06 1.453202124685049057e-02 1.053932646755129099e-05 7.126671789592364803e-06 6.618408860958879814e-06 1.084872335195541382e-02
2.500000000000000000e+04 6.105680949985980988e-04 6.515837594633921981e-05 2.352044430153910071e-05 3.025382102350704372e-05 1.465382426977157593e-02 6.515837594633921981e-05 2.352044430153910071e-05 3.025382102350704372e-05 1.342371292412281036e-02
2.600000000000000000e+04 3.664426621980965137e-04 5.885488917556358501e-06 1.974506267288234085e-05 7.883979378675576299e-06 1.670560799539089203e-02 5.885488917556358501e-06 1.974506267288234085e-05 7.883979378675576299e-06 1.288318075239658356e-02
2.700000000000000000e+04 1.909188693389296532e-03 6.661551742581650615e-05 7.231232302729040384e-05 2.755510467977728695e-05 1.786781102418899536e-02 6.661551742581650615e-05 7.231232302729040384e-05 2.755510467977728695e-05 1.571377366781234741e-02
2.800000000000000000e+04 2.659880556166172028e-04 1.835911825764924288e-05 1.277020328416256234e-05 1.428725681762443855e-05 1.261316705495119095e-02 1.835911825764924288e-05 1.277020328416256234e-05 1.428725681762443855e-05 1.103383675217628479e-02
2.900000000000000000e+04 3.463136090431362391e-04 6.107452645665034652e-05 6.021369335940107703e-05 5.869905726285651326e-05 1.626004278659820557e-02 6.107452645665034652e-05 6.021369335940107703e-05 5.869905726285651326e-05 2.023881860077381134e-02
3.000000000000000000e+04 1.097477070288732648e-04 9.457214218855369836e-06 1.791587919797166251e-06 6.353241587930824608e-06 1.800675690174102783e-02 9.457214218855369836e-06 1.791587919797166251e-06 6.353241587930824608e-06 9.361529722809791565e-03
3.100000000000000000e+04 4.866063536610454321e-04 5.781691470474470407e-06 1.426295057171955705e-05 6.327684786811005324e-06 1.506142690777778625e-02 5.781691470474470407e-06 1.426295057171955705e-05 6.327684786811005324e-06 8.203800767660140991e-03
3.200000000000000000e+04 1.638052635826170444e-03 3.827944601653143764e-05 2.412001776974648237e-05 2.481370756868273020e-05 1.462042424827814102e-02 3.827944601653143764e-05 2.412001776974648237e-05 2.481370756868273020e-05 1.002773735672235489e-02
3.300000000000000000e+04 2.409714215900748968e-05 6.310225671768421307e-06 9.929849511536303908e-06 8.892467121768277138e-06 1.067633461207151413e-02 6.310225671768421307e-06 9.929849511536303908e-06 8.892467121768277138e-06 1.141794398427009583e-02
3.400000000000000000e+04 5.916779628023505211e-05 7.113556421245448291e-06 1.702739245956763625e-05 7.998357432370539755e-06 1.553762331604957581e-02 7.113556421245448291e-06 1.702739245956763625e-05 7.998357432370539755e-06 1.148095168173313141e-02
3.500000000000000000e+04 1.811281195841729641e-03 2.496311935828998685e-05 6.506258068839088082e-05 1.308888022322207689e-05 1.961467973887920380e-02 2.496311935828998685e-05 6.506258068839088082e-05 1.308888022322207689e-05 1.640507392585277557e-02
3.600000000000000000e+04 4.893399309366941452e-04 1.240070650965208188e-05 4.087066190550103784e-05 2.912678792199585587e-05 1.686221733689308167e-02 1.240070650965208188e-05 4.087066190550103784e-05 2.912678792199585587e-05 1.248977240175008774e-02
3.700000000000000000e+04 1.573664194438606501e-04 5.881665856577455997e-06 8.257921763288322836e-06 5.280127425066893920e-06 1.978788338601589203e-02 5.881665856577455997e-06 8.257921763288322836e-06 5.280127425066893920e-06 9.584823623299598694e-03
3.800000000000000000e+04 1.429052063031122088e-04 1.042845269694225863e-05 1.292832894250750542e-05 6.193199624249245971e-06 1.854526926763355732e-03 1.042845269694225863e-05 1.292832894250750542e-05 6.193199624249245971e-06 9.439573623239994049e-03
3.900000000000000000e+04 8.126167813315987587e-05 3.247096856284770183e-06 8.663529115437995642e-06 6.363866759784286842e-06 1.603062613867223263e-03 3.247096856284770183e-06 8.663529115437995642e-06 6.363866759784286842e-06 9.440758265554904938e-03
4.000000000000000000e+04 2.665188512764871120e-04 1.690775570750702173e-05 7.479058695025742054e-06 1.183270796900615096e-05 4.007740877568721771e-03 1.690775570750702173e-05 7.479058695025742054e-06 1.183270796900615096e-05 1.069574058055877686e-02
4.100000000000000000e+04 1.311086933128535748e-03 1.366659271297976375e-04 9.395644156029447913e-05 6.217366171767935157e-05 5.274456925690174103e-03 1.366659271297976375e-04 9.395644156029447913e-05 6.217366171767935157e-05 2.246347442269325256e-02
4.200000000000000000e+04 2.604355977382510900e-04 1.998092193389311433e-05 9.939932169800158590e-06 1.844579310272820294e-05 4.314019810408353806e-03 1.998092193389311433e-05 9.939932169800158590e-06 1.844579310272820294e-05 1.138633303344249725e-02
4.300000000000000000e+04 2.101099817082285881e-03 3.305280406493693590e-04 9.031353692989796400e-05 2.917902311310172081e-04 8.898801170289516449e-03 3.305280406493693590e-04 9.031353692989796400e-05 2.917902311310172081e-04 3.436619788408279419e-02
4.400000000000000000e+04 2.033622877206653357e-04 2.455531102896202356e-05 4.968173379893414676e-05 1.243343740497948602e-05 7.978179492056369781e-03 2.455531102896202356e-05 4.968173379893414676e-05 1.243343740497948602e-05 1.383182406425476074e-02
4.500000000000000000e+04 3.662358358269557357e-05 1.560092528052337002e-06 1.701592509562033229e-06 5.149071284904493950e-07 6.914571858942508698e-04 1.560092528052337002e-06 1.701592509562033229e-06 5.149071284904493950e-07 3.999000880867242813e-03
4.600000000000000000e+04 3.025186306331306696e-04 1.933492785610724241e-05 1.388537202728912234e-05 1.610509025340434164e-05 1.518135191872715950e-03 1.933492785610724241e-05 1.388537202728912234e-05 1.610509025340434164e-05 8.915353566408157349e-03
4.700000000000000000e+04 5.508202593773603439e-05 2.616284518808242865e-06 4.901190550299361348e-06 4.135659764870069921e-06 1.762493629939854145e-03 2.616284518808242865e-06 4.901190550299361348e-06 4.135659764870069921e-06 7.389459293335676193e-03
4.800000000000000000e+04 3.739398671314120293e-04 1.911675781229860149e-06 1.688496922724880278e-05 7.104635642463108525e-06 2.536254702135920525e-03 1.911675781229860149e-06 1.688496922724880278e-05 7.104635642463108525e-06 8.958374150097370148e-03
4.900000000000000000e+04 3.564422368071973324e-04 3.693295002449303865e-05 1.247553427674574777e-05 4.360788079793564975e-05 3.433731850236654282e-03 3.693295002449303865e-05 1.247553427674574777e-05 4.360788079793564975e-05 1.283985469490289688e-02
5.000000000000000000e+04 8.681818144395947456e-04 1.506194821558892727e-04 6.754269998054951429e-05 1.036952962749637663e-04 1.309864455834031105e-03 1.506194821558892727e-04 6.754269998054951429e-05 1.036952962749637663e-04 2.406185120344161987e-02
5.000000000000000000e+04 8.681818144395947456e-04 1.506194821558892727e-04 6.754269998054951429e-05 1.036952962749637663e-04 1.309864455834031105e-03 1.506194821558892727e-04 6.754269998054951429e-05 1.036952962749637663e-04 2.406185120344161987e-02
5.100000000000000000e+04 6.255204789340496063e-05 2.521484020689968020e-06 2.597783350211102515e-06 2.904357643274124712e-06 1.867494662292301655e-03 2.521484020689968020e-06 2.597783350211102515e-06 2.904357643274124712e-06 6.372602656483650208e-03
5.200000000000000000e+04 3.998323227278888226e-04 1.344588235951960087e-04 8.666462235851213336e-05 8.993829396786168218e-05 3.650665283203125000e-03 1.344588235951960087e-04 8.666462235851213336e-05 8.993829396786168218e-05 2.339099720120429993e-02
5.300000000000000000e+04 1.257266412721946836e-04 1.915323809953406453e-05 6.721784302499145269e-06 1.438245362805901095e-05 3.601946635171771049e-03 1.915323809953406453e-05 6.721784302499145269e-06 1.438245362805901095e-05 9.766161441802978516e-03
5.400000000000000000e+04 2.561498258728533983e-04 2.433656618450186215e-06 1.632610292290337384e-05 3.277084488217951730e-06 5.218622740358114243e-03 2.433656618450186215e-06 1.632610292290337384e-05 3.277084488217951730e-06 8.386406116187572479e-03
5.500000000000000000e+04 2.213107363786548376e-04 2.634561860759276897e-05 3.119331495327060111e-06 1.502552004239987582e-05 1.239097095094621181e-03 2.634561860759276897e-05 3.119331495327060111e-06 1.502552004239987582e-05 1.623575948178768158e-02
5.600000000000000000e+04 1.262220786884427071e-03 8.300816989503800869e-05 2.470111394359264523e-05 4.572671605274081230e-05 2.019570674747228622e-03 8.300816989503800869e-05 2.470111394359264523e-05 4.572671605274081230e-05 1.841584406793117523e-02
5.700000000000000000e+04 4.931531148031353951e-04 6.057537757442332804e-05 1.272872304980410263e-05 3.750293399207293987e-05 1.441329368390142918e-03 6.057537757442332804e-05 1.272872304980410263e-05 3.750293399207293987e-05 1.556275971233844757e-02
5.800000000000000000e+04 5.892153130844235420e-04 2.278741449117660522e-04 1.913664455059915781e-04 1.676250685704872012e-04 9.504310437478125095e-04 2.278741449117660522e-04 1.913664455059915781e-04 1.676250685704872012e-04 2.971279621124267578e-02
5.900000000000000000e+04 1.495893375249579549e-04 5.130663339514285326e-05 7.329000800382345915e-05 3.156459570163860917e-05 1.060428097844123840e-03 5.130663339514285326e-05 7.329000800382345915e-05 3.156459570163860917e-05 1.542842108756303787e-02
6.000000000000000000e+04 3.104717237874865532e-03 8.830136357573792338e-05 2.752797809080220759e-05 3.215197648387402296e-05 3.076165681704878807e-03 8.830136357573792338e-05 2.752797809080220759e-05 3.215197648387402296e-05 1.084480993449687958e-02
6.100000000000000000e+04 6.586190429516136646e-04 1.986319148272741586e-05 6.487705104518681765e-05 2.084056177409365773e-06 1.370889134705066681e-03 1.986319148272741586e-05 6.487705104518681765e-05 2.084056177409365773e-06 8.204171434044837952e-03
6.200000000000000000e+04 1.542130194138735533e-04 3.572946297936141491e-05 1.714542668196372688e-05 2.635458622535225004e-05 8.645846392028033733e-04 3.572946297936141491e-05 1.714542668196372688e-05 2.635458622535225004e-05 1.030849199742078781e-02
6.300000000000000000e+04 1.739804074168205261e-02 9.192705620080232620e-04 9.957188740372657776e-04 1.914695603772997856e-03 1.796357892453670502e-02 9.192705620080232620e-04 9.957188740372657776e-04 1.914695603772997856e-03 6.806153059005737305e-02
6.400000000000000000e+04 1.602324773557484150e-04 1.007457558444002643e-05 3.507600467855809256e-06 7.747535164526198059e-06 7.502526859752833843e-04 1.007457558444002643e-05 3.507600467855809256e-06 7.747535164526198059e-06 6.953220348805189133e-03
6.500000000000000000e+04 2.817096654325723648e-03 4.107266067876480520e-05 4.343954060459509492e-05 5.860766123078064993e-06 2.673533046618103981e-03 4.107266067876480520e-05 4.343954060459509492e-05 5.860766123078064993e-06 8.507991209626197815e-03
6.600000000000000000e+04 1.051698782248422503e-04 7.453282159985974431e-05 6.601346103707328439e-05 4.923926462652161717e-05 9.408794576302170753e-04 7.453282159985974431e-05 6.601346103707328439e-05 4.923926462652161717e-05 1.892648451030254364e-02
6.700000000000000000e+04 2.106746193021535873e-03 2.257883461425080895e-04 3.140430490020662546e-04 2.380259102210402489e-04 3.188870847225189209e-03 2.257883461425080895e-04 3.140430490020662546e-04 2.380259102210402489e-04 3.953090310096740723e-02
6.800000000000000000e+04 1.042454750859178603e-04 6.098697213019477203e-06 1.194209744426188990e-06 5.531380793399875984e-06 6.090403767302632332e-04 6.098697213019477203e-06 1.194209744426188990e-06 5.531380793399875984e-06 1.051915064454078674e-02
6.900000000000000000e+04 4.759237708640284836e-05 3.469501280051190406e-06 1.008576191452448256e-06 4.443197212822269648e-06 6.237943889573216438e-04 3.469501280051190406e-06 1.008576191452448256e-06 4.443197212822269648e-06 1.029391214251518250e-02
7.000000000000000000e+04 1.077262568287551403e-03 1.260682256543077528e-05 1.598228118382394314e-05 5.413925009634112939e-06 1.422168104909360409e-03 1.260682256543077528e-05 1.598228118382394314e-05 5.413925009634112939e-06 1.058542262762784958e-02
7.100000000000000000e+04 1.035958412103354931e-04 2.052865056612063199e-05 1.692537261988036335e-05 1.335603883489966393e-05 8.797773043625056744e-04 2.052865056612063199e-05 1.692537261988036335e-05 1.335603883489966393e-05 1.096853520721197128e-02
7.200000000000000000e+04 3.413717728108167648e-03 1.520724472356960177e-04 2.615187258925288916e-04 9.351366315968334675e-05 3.083183430135250092e-03 1.520724472356960177e-04 2.615187258925288916e-04 9.351366315968334675e-05 2.847076952457427979e-02
7.300000000000000000e+04 9.795829828362911940e-05 7.729088792984839529e-06 2.514798779884586111e-06 2.742518290688167326e-06 1.001026714220643044e-03 7.729088792984839529e-06 2.514798779884586111e-06 2.742518290688167326e-06 5.866605322808027267e-03
7.400000000000000000e+04 1.044868491590023041e-03 3.821644058916717768e-04 4.400754696689546108e-04 3.262519021518528461e-04 2.158669987693428993e-03 3.821644058916717768e-04 4.400754696689546108e-04 3.262519021518528461e-04 4.515639692544937134e-02
7.500000000000000000e+04 1.410771801602095366e-04 1.074146348400972784e-05 8.736580639379099011e-06 1.082363178284140304e-05 8.044988499023020267e-04 1.074146348400972784e-05 8.736580639379099011e-06 1.082363178284140304e-05 1.204784214496612549e-02
7.600000000000000000e+04 4.008991163573227823e-05 1.594069999555358663e-06 8.909130997380998451e-07 2.400436414973228239e-06 5.959779955446720123e-04 1.594069999555358663e-06 8.909130997380998451e-07 2.400436414973228239e-06 4.567724652588367462e-03
7.700000000000000000e+04 2.573375822976231575e-04 7.918882147350814193e-06 2.393062459304928780e-06 2.456602260281215422e-06 7.941313670016825199e-04 7.918882147350814193e-06 2.393062459304928780e-06 2.456602260281215422e-06 4.360151942819356918e-03
7.800000000000000000e+04 2.469691389705985785e-05 2.233847908428288065e-06 6.685536391159985214e-07 1.289130182158260141e-06 9.659403003752231598e-04 2.233847908428288065e-06 6.685536391159985214e-07 1.289130182158260141e-06 3.042083932086825371e-03
7.900000000000000000e+04 3.112699836492538452e-03 3.016375994775444269e-04 7.932319567771628499e-05 1.683483278611674905e-04 2.584116533398628235e-03 3.016375994775444269e-04 7.932319567771628499e-05 1.683483278611674905e-04 2.632660418748855591e-02
8.000000000000000000e+04 2.086291788145899773e-04 1.548374893900472671e-05 5.085997599962865934e-06 8.513667125953361392e-06 1.054927473887801170e-03 1.548374893900472671e-05 5.085997599962865934e-06 8.513667125953361392e-06 6.373406387865543365e-03
8.100000000000000000e+04 3.878941060975193977e-04 2.214157138951122761e-04 2.577285631559789181e-04 1.408335228916257620e-04 1.621366711333394051e-03 2.214157138951122761e-04 2.577285631559789181e-04 1.408335228916257620e-04 3.257439658045768738e-02
8.200000000000000000e+04 1.027623075060546398e-03 2.627554640639573336e-04 6.118717719800770283e-04 2.699149190448224545e-04 3.055968554690480232e-03 2.627554640639573336e-04 6.118717719800770283e-04 2.699149190448224545e-04 5.349118635058403015e-02
8.300000000000000000e+04 4.756845373776741326e-05 5.353952474251855165e-06 1.244405211764387786e-06 1.136564947046281304e-06 8.813887834548950195e-04 5.353952474251855165e-06 1.244405211764387786e-06 1.136564947046281304e-06 4.549216479063034058e-03
8.400000000000000000e+04 1.331887673586606979e-03 4.785168130183592439e-05 1.856897870311513543e-05 4.018437903141602874e-05 2.604180946946144104e-03 4.785168130183592439e-05 1.856897870311513543e-05 4.018437903141602874e-05 1.096710097044706345e-02
8.500000000000000000e+04 4.510675717028789222e-05 5.110522579343523830e-06 4.526211341726593673e-06 2.037707872659666464e-06 1.190631184726953506e-03 5.110522579343523830e-06 4.526211341726593673e-06 2.037707872659666464e-06 6.732183042913675308e-03
8.600000000000000000e+04 2.955947129521518946e-04 2.361130282224621624e-05 2.882710577978286892e-05 4.345206434663850814e-06 1.858211238868534565e-03 2.361130282224621624e-05 2.882710577978286892e-05 4.345206434663850814e-06 6.569352466613054276e-03
8.700000000000000000e+04 3.573622598196379840e-05 3.422944473641109653e-06 1.725314518807863351e-06 4.338935468695126474e-06 1.633176230825483799e-03 3.422944473641109653e-06 1.725314518807863351e-06 4.338935468695126474e-06 5.264747887849807739e-03
8.800000000000000000e+04 1.001347787678241730e-03 2.639568701852113008e-04 1.075917243724688888e-04 2.202032192144542933e-04 2.008042763918638229e-03 2.639568701852113008e-04 1.075917243724688888e-04 2.202032192144542933e-04 2.951341494917869568e-02
8.900000000000000000e+04 5.764068191638216376e-05 4.819633886654628441e-06 6.107495096330239903e-07 3.209880787835572846e-06 8.933033095672726631e-04 4.819633886654628441e-06 6.107495096330239903e-07 3.209880787835572846e-06 9.055655449628829956e-03
9.000000000000000000e+04 8.236570283770561218e-03 5.428088479675352573e-04 3.131107951048761606e-04 2.732241118792444468e-04 8.336555212736129761e-03 5.428088479675352573e-04 3.131107951048761606e-04 2.732241118792444468e-04 3.843714296817779541e-02
9.100000000000000000e+04 1.368465018458664417e-04 2.853399109881138429e-06 4.960419573762919754e-06 3.845157152682077140e-06 1.379954279400408268e-03 2.853399109881138429e-06 4.960419573762919754e-06 3.845157152682077140e-06 7.510581519454717636e-03
9.200000000000000000e+04 1.183219501399435103e-04 2.945585720226517878e-06 2.519922873034374788e-06 1.700902430457063019e-06 1.613593311049044132e-03 2.945585720226517878e-06 2.519922873034374788e-06 1.700902430457063019e-06 5.295622628182172775e-03
9.300000000000000000e+04 5.096512541058473289e-05 1.540196080895839259e-06 8.351941687578801066e-06 1.515535814178292640e-06 1.868235878646373749e-03 1.540196080895839259e-06 8.351941687578801066e-06 1.515535814178292640e-06 4.660453647375106812e-03
9.400000000000000000e+04 5.574313690885901451e-04 1.798032899387180805e-04 5.338207120075821877e-05 2.235018910141661763e-04 2.944879001006484032e-03 1.798032899387180805e-04 5.338207120075821877e-05 2.235018910141661763e-04 3.021825291216373444e-02
9.500000000000000000e+04 9.860063437372446060e-05 1.966835498024011031e-06 3.267634838266531006e-07 2.828564447554526851e-06 1.130998251028358936e-03 1.966835498024011031e-06 3.267634838266531006e-07 2.828564447554526851e-06 8.054996840655803680e-03
9.600000000000000000e+04 5.275862058624625206e-04 2.641179162310436368e-05 6.463279078161576763e-06 1.804129169613588601e-05 1.871995860710740089e-03 2.641179162310436368e-05 6.463279078161576763e-06 1.804129169613588601e-05 1.166445016860961914e-02
9.700000000000000000e+04 3.356798086315393448e-03 6.052100216038525105e-04 1.935869659064337611e-04 5.179888685233891010e-04 2.702767960727214813e-03 6.052100216038525105e-04 1.935869659064337611e-04 5.179888685233891010e-04 4.553784430027008057e-02
9.800000000000000000e+04 6.270987796597182751e-05 4.293527581467060372e-06 1.143778490586555563e-06 3.585973900044336915e-06 1.426532398909330368e-03 4.293527581467060372e-06 1.143778490586555563e-06 3.585973900044336915e-06 5.740054417401552200e-03
9.900000000000000000e+04 4.646849265554919839e-05 2.856540777429472655e-05 1.688820702838711441e-05 2.141308505088090897e-05 1.450308482162654400e-03 2.856540777429472655e-05 1.688820702838711441e-05 2.141308505088090897e-05 1.148250605911016464e-02
1.000000000000000000e+05 3.137648804113268852e-03 1.271341607207432389e-04 6.714823539368808270e-04 1.116017374442890286e-04 5.082662217319011688e-03 1.271341607207432389e-04 6.714823539368808270e-04 1.116017374442890286e-04 3.743452578783035278e-02
1.000000000000000000e+05 3.137648804113268852e-03 1.271341607207432389e-04 6.714823539368808270e-04 1.116017374442890286e-04 5.082662217319011688e-03 1.271341607207432389e-04 6.714823539368808270e-04 1.116017374442890286e-04 3.743452578783035278e-02
1.010000000000000000e+05 1.927095290739089251e-04 5.392394541559042409e-06 8.441302270512096584e-06 1.105344040297495667e-06 1.543173915706574917e-03 5.392394541559042409e-06 8.441302270512096584e-06 1.105344040297495667e-06 3.504073247313499451e-03
1.020000000000000000e+05 4.807691220776177943e-05 1.146236627391772345e-06 1.615380142538924702e-06 7.035899329821404535e-07 1.540975645184516907e-03 1.146236627391772345e-06 1.615380142538924702e-06 7.035899329821404535e-07 3.447838826104998589e-03
1.030000000000000000e+05 1.435042941011488438e-04 2.861077518900856376e-05 1.053330379363615066e-05 1.896189860417507589e-05 2.108459360897541046e-03 2.861077518900856376e-05 1.053330379363615066e-05 1.896189860417507589e-05 1.051347516477108002e-02
1.040000000000000000e+05 1.111107994802296162e-04 1.375463580188807100e-05 5.170745112081931438e-07 1.165074809250654653e-05 1.120563712902367115e-03 1.375463580188807100e-05 5.170745112081931438e-07 1.165074809250654653e-05 1.097618974745273590e-02
1.050000000000000000e+05 2.217522996943444014e-04 2.057775782304815948e-05 1.309360413870308548e-05 1.014650297292973846e-05 9.046448394656181335e-04 2.057775782304815948e-05 1.309360413870308548e-05 1.014650297292973846e-05 8.028944954276084900e-03
1.060000000000000000e+05 4.826164149562828243e-05 2.578336989245144650e-06 1.684750543518021004e-07 2.928702770077507012e-06 1.173924538306891918e-03 2.578336989245144650e-06 1.684750543518021004e-07 2.928702770077507012e-06 5.258777644485235214e-03
1.070000000000000000e+05 7.518861821154132485e-05 1.281872391700744629e-05 6.472503628174308687e-06 1.029454597301082686e-05 1.260078977793455124e-03 1.281872391700744629e-05 6.472503628174308687e-06 1.029454597301082686e-05 7.237984798848628998e-03
1.080000000000000000e+05 9.876192780211567879e-05 1.769492700987029821e-05 2.665145984792616218e-05 1.813378548831678927e-05 1.518783392384648323e-03 1.769492700987029821e-05 2.665145984792616218e-05 1.813378548831678927e-05 9.946998208761215210e-03
1.090000000000000000e+05 2.468875027261674404e-04 3.076108987443149090e-05 4.779839218826964498e-05 2.752638465608470142e-05 1.774780568666756153e-03 3.076108987443149090e-05 4.779839218826964498e-05 2.752638465608470142e-05 1.336057763546705246e-02
1.100000000000000000e+05 9.573700954206287861e-04 2.666909422259777784e-04 1.138951483881101012e-04 2.204509219154715538e-04 1.784226507879793644e-03 2.666909422259777784e-04 1.138951483881101012e-04 2.204509219154715538e-04 2.985991351306438446e-02
1.110000000000000000e+05 5.183402448892593384e-03 7.289354834938421845e-05 9.772837802302092314e-05 2.417455834802240133e-05 6.673771422356367111e-03 7.289354834938421845e-05 9.772837802302092314e-05 2.417455834802240133e-05 1.544020418077707291e-02
1.120000000000000000e+05 1.807855791412293911e-03 5.165121183381415904e-05 1.895194000098854303e-04 6.205051613505929708e-05 3.380845999345183372e-03 5.165121183381415904e-05 1.895194000098854303e-04 6.205051613505929708e-05 1.279470231384038925e-02
1.130000000000000000e+05 2.356645018153358251e-05 1.634390628169057891e-06 2.784486014206777327e-06 5.375100045057479292e-07 1.769412076100707054e-03 1.634390628169057891e-06 2.784486014206777327e-06 5.375100045057479292e-07 4.104916471987962723e-03
